Country_Code,Year,GERD_Sector_Gov,GERD_Sector_HE,GERD_Sector_Biz
BEL,1997,1.3268517049853203,,
BEL,1998,1.3391997380193037,,
BEL,1999,1.379140798889732,,
BEL,2000,1.352482283630566,,
BEL,2001,1.3949674921926893,,
BEL,2002,1.2742871594028065,,
BEL,2003,1.2213947054289056,,
BEL,2004,1.2042008910761013,,
BEL,2005,1.171997856253462,,
BEL,2006,1.1629121827801987,,
BEL,2007,1.1702657550256128,,
BEL,2008,1.2014840130131181,,
BEL,2009,1.6195975497066233,,
BEL,2010,1.2342438102351272,,
BEL,2011,1.2706074157330636,,
BEL,2012,1.3118559477545577,,
BEL,2013,1.3152383548266418,,
BEL,2014,1.3251800640982585,,
BEL,2015,1.359529336678157,,
BEL,2016,1.3815082658562496,,
BEL,2017,1.4392056217861577,,
BEL,2018,1.5163182966443418,,
BEL,2019,1.6183173812515026,,
BEL,2020,1.691863781567289,,
BEL,2021,1.6927914038973548,,
BEL,2022,1.5226998248153187,,
BEL,2023,1.5039958079940645,,
BEL,2024,1.5499217101176865,,
BGR,1995,0.2909903735471183,,
BGR,1996,0.4451379675372513,,
BGR,1997,0.3767106201150457,,
BGR,1998,0.38949570485932794,,
BGR,1999,0.5642314947677385,,
BGR,2000,0.3771251336117999,,
BGR,2001,0.3355705832397412,,
BGR,2002,0.3512804194477229,,
BGR,2003,0.35484004678240916,,
BGR,2004,0.34964037952726057,,
BGR,2005,0.31939405397767257,,
BGR,2006,0.3184886861467755,,
BGR,2007,0.30071848448408883,,
BGR,2008,0.3061816259864566,,
BGR,2009,0.332589644600912,,
BGR,2010,0.37284545184058254,,
BGR,2011,0.3397710444107064,,
BGR,2012,0.38461549562739855,,
BGR,2013,0.4020664642893352,,
BGR,2014,0.49226815811916963,,
BGR,2015,0.5904656496145443,,
BGR,2016,0.4583668792212976,,
BGR,2017,0.4352933083278693,,
BGR,2018,0.4342562321341099,,
BGR,2019,0.46666064333494633,,
BGR,2020,0.45812544932772636,,
BGR,2021,0.405347179180883,,
BGR,2022,0.3729836837037486,,
BGR,2023,0.3777158531939446,,
BGR,2024,0.35730838990012986,,
CAN,1995,1.0580525674271022,,
CAN,1996,1.0196726528272815,,
CAN,1997,1.0115563926490945,,
CAN,1998,1.0553726977381694,,
CAN,1999,1.0742567635512963,,
CAN,2000,1.1453860427090083,,
CAN,2001,1.2255685813429917,,
CAN,2002,1.184542166984993,,
CAN,2003,1.170459727725008,,
CAN,2004,1.1797418502224792,,
CAN,2005,1.1414449707800378,,
CAN,2006,1.1064472761748947,,
CAN,2007,1.073413218783924,,
CAN,2008,1.0425634753630746,,
CAN,2009,1.0570804277741253,,
CAN,2010,1.0081643696556504,,
CAN,2011,0.9833544980275731,,
CAN,2012,1.2917073176148381,,
CAN,2013,0.9163901761253097,,
CAN,2014,1.2157722217382394,,
CAN,2015,0.9003143738065631,,
CAN,2016,0.8980980928617962,,
CAN,2017,0.8720987513632166,,
CAN,2018,0.889305388544513,,
CAN,2019,0.8945849889092934,,
CAN,2020,0.9686754469041569,,
CAN,2021,0.9053811865038077,,
CAN,2022,0.8600097729747236,,
CAN,2023,0.8857829333801766,,
CAN,2024,0.8125032583454267,,
CHE,1996,2.227576503164562,,
CHE,2000,2.0456665453381238,,
CHE,2004,2.241513705828745,,
CHE,2008,2.0316663921619704,,
CHE,2012,2.063147484313412,,
CHE,2015,2.102366614204393,,
CHE,2017,2.0721851309529775,,
CHE,2019,2.076284893207234,,
CHE,2021,2.0357164822342533,,
CHE,2023,1.9170326503493276,,
CHL,2007,0.2531607927166122,,
CHL,2008,0.23727629061006567,,
CHL,2009,0.2967752985033862,,
CHL,2010,0.20001818387182121,,
CHL,2011,0.20592475336491375,,
CHL,2012,0.20978715534171452,,
CHL,2013,0.22424259555122658,,
CHL,2014,0.2863372319113961,,
CHL,2015,0.22040872561729916,,
CHL,2016,0.2797941787694561,,
CHL,2017,0.19658140850256126,,
CHL,2018,0.201798616279347,,
CHL,2019,0.18430575901885266,,
CHL,2020,0.17451658136010423,,
CHL,2021,0.2464294864200581,,
CHL,2022,0.19684658778959122,,
CHN,1995,0.342761585943629,,
CHN,1996,0.3358533855494927,,
CHN,1997,0.37678824261424676,,
CHN,1998,0.37831641924404324,,
CHN,1999,0.43431087554199005,,
CHN,2000,0.6797329554321891,,
CHN,2001,0.5294316529997987,,
CHN,2002,0.5893588602084965,,
CHN,2003,0.6164677069460879,,
CHN,2004,0.6584647005436454,,
CHN,2005,0.6974934803879332,,
CHN,2006,0.7178758776802481,,
CHN,2007,0.7101746475966784,,
CHN,2008,0.7394908234208398,,
CHN,2009,1.1300663916160083,,
CHN,2010,0.8671554610668751,,
CHN,2011,0.8930898628721704,,
CHN,2012,0.9492815633209846,,
CHN,2013,0.9902908551344479,,
CHN,2014,1.0059145524294022,,
CHN,2015,1.0341740066160465,,
CHN,2016,1.0615241409358782,,
CHN,2017,1.0718980566695093,,
CHN,2018,1.0730503300568774,,
CHN,2019,1.1116505067887428,,
CHN,2020,1.179004819028665,,
CHN,2021,1.161248284611812,,
CHN,2022,1.1768302130859898,,
CHN,2023,1.1960383428963777,,
CHN,2024,1.2361103836396774,,
COL,2000,0.1274864731019524,,
COL,2001,0.0951396155417537,,
COL,2002,0.1109333301144729,,
COL,2003,0.11903944218602729,,
COL,2004,0.11270538759307178,,
COL,2005,0.10523738795877267,,
COL,2006,0.10290897387211176,,
COL,2007,0.11357837675113949,,
COL,2008,0.11927833827186153,,
COL,2009,0.11711504588812452,,
COL,2010,0.11657064177900593,,
COL,2011,0.11828497868487968,,
COL,2012,0.1316166313605862,,
COL,2013,0.1519997694981343,,
COL,2014,0.17760806728659315,,
COL,2015,0.21644744570610452,,
COL,2016,0.1546953074513035,,
COL,2017,0.1478263979790139,,
COL,2018,0.17290159007677322,,
COL,2019,0.1732714499117349,,
COL,2020,0.15118849113518196,,
CRI,2014,0.6229810009652351,,
CRI,2015,0.3517707745246357,,
CRI,2016,0.3145308892838043,,
CRI,2017,0.30141474480222114,,
CRI,2018,0.25194549737083327,,
CRI,2020,0.21802187534291229,,
CRI,2021,0.17922352540992006,,
CRI,2022,0.2259889828520144,,
CRI,2023,0.2141368178945788,,
CRI,2024,0.17525154640191443,,
CZE,1995,0.8551447985560903,,
CZE,1996,0.6459964812709819,,
CZE,1997,0.7124988973746125,,
CZE,1998,0.7572507810447939,,
CZE,1999,0.7415935211820734,,
CZE,2000,0.7809428452156116,,
CZE,2001,0.7488187966969598,,
CZE,2002,0.7396659786864543,,
CZE,2003,0.755099108800701,,
CZE,2004,0.743055481946682,,
CZE,2005,0.7628389041346383,,
CZE,2006,0.7980022514911687,,
CZE,2007,0.8205197041754758,,
CZE,2008,0.7600111388207037,,
CZE,2009,0.7719851478111418,,
CZE,2010,0.7905770092033738,,
CZE,2011,0.9114703994271481,,
CZE,2012,1.034358267403027,,
CZE,2013,1.0667118679008345,,
CZE,2014,1.0900285317757477,,
CZE,2015,1.0720974054520076,,
CZE,2016,0.9077049061827509,,
CZE,2017,0.9442330981859473,,
CZE,2018,0.99800544053057,,
CZE,2019,0.9765976189105062,,
CZE,2020,0.9817869804837993,,
CZE,2021,0.972806892436362,,
CZE,2022,0.9102683884315113,,
CZE,2023,0.8475181119992788,,
CZE,2024,0.8398857756179197,,
DEU,1995,1.5321605173372377,,
DEU,1996,1.5224426963686346,,
DEU,1997,1.5517368081214782,,
DEU,1998,1.5587767388372913,,
DEU,1999,1.6218254275285702,,
DEU,2000,1.653860458535912,,
DEU,2001,1.6193965178191363,,
DEU,2002,1.6058893326095207,,
DEU,2003,1.596138586807441,,
DEU,2004,1.5369058605070232,,
DEU,2005,1.529276568028603,,
DEU,2006,1.5161599858706538,,
DEU,2007,1.4816530583666923,,
DEU,2008,1.5479491780157983,,
DEU,2009,1.5894422796997847,,
DEU,2010,1.5696867579932483,,
DEU,2011,1.5830430551693742,,
DEU,2012,1.6114579858538185,,
DEU,2013,1.5547175121249657,,
DEU,2014,1.5552105731733628,,
DEU,2015,1.5797992456031,,
DEU,2016,1.54595905586925,,
DEU,2017,1.5795025325349328,,
DEU,2018,1.5857766787194887,,
DEU,2019,1.5818752442137665,,
DEU,2020,1.5450595094756046,,
DEU,2021,1.5172366761827938,,
DEU,2022,1.43967136140662,,
DEU,2023,1.4481507407672929,,
DEU,2024,1.4292576036306022,,
DNK,1995,1.4191855834334262,,
DNK,1996,1.4108378629511567,,
DNK,1997,1.4565557825749738,,
DNK,1998,1.5279512323949715,,
DNK,1999,1.613315276599477,,
DNK,2001,1.6901232578064838,,
DNK,2002,1.7298640032296464,,
DNK,2003,1.7721045154953172,,
DNK,2004,1.659222845313306,,
DNK,2005,1.625242884067371,,
DNK,2006,1.5791942966291808,,
DNK,2007,2.148891579278022,,
DNK,2008,1.7025342563608912,,
DNK,2009,1.8387919967341353,,
DNK,2010,1.7112414492298464,,
DNK,2011,1.705445889019065,,
DNK,2012,1.7194359963124473,,
DNK,2013,1.6714748716049859,,
DNK,2014,1.632935040780932,,
DNK,2015,1.7100811406666874,,
DNK,2016,1.697503185539099,,
DNK,2017,1.5710818337746169,,
DNK,2018,1.5766480964732783,,
DNK,2019,1.5030895340815993,,
DNK,2020,1.4915978763434952,,
DNK,2021,1.3587260887832402,,
DNK,2022,1.3347937346193044,,
DNK,2023,1.4299889023907506,,
DNK,2024,1.3948022525498092,,
ESP,1995,0.570161702010413,,
ESP,1996,0.5747874341121927,,
ESP,1997,0.5593524878913484,,
ESP,1998,0.6002069648715297,,
ESP,1999,0.5913403474485223,,
ESP,2000,0.6094642967969198,,
ESP,2001,0.601322490792407,,
ESP,2002,0.6307055487324407,,
ESP,2003,0.6656813170535534,,
ESP,2004,0.6644091768886015,,
ESP,2005,0.6865001831134488,,
ESP,2006,0.699042299310132,,
ESP,2007,0.7193299755985482,,
ESP,2008,1.004503962483355,,
ESP,2009,0.7691850527458144,,
ESP,2010,0.7705679394639976,,
ESP,2011,0.748145639366937,,
ESP,2012,0.7185273221531762,,
ESP,2013,0.692292256110381,,
ESP,2014,0.6674935317186043,,
ESP,2015,0.6547745153743887,,
ESP,2016,0.6254489569330179,,
ESP,2017,0.6264517006415331,,
ESP,2018,0.639140107379483,,
ESP,2019,0.6247832665530993,,
ESP,2020,0.6996403338264974,,
ESP,2021,0.6808430226098583,,
ESP,2022,0.6541420111615232,,
ESP,2023,0.6754516978266822,,
ESP,2024,0.672930322491843,,
EST,1998,0.6887174895866179,,
EST,1999,0.6591454523016013,,
EST,2000,0.5340780893070955,,
EST,2001,0.6565402394100203,,
EST,2002,0.6185284205647872,,
EST,2003,0.6539813974364597,,
EST,2004,0.7080729856338753,,
EST,2005,0.7443937640650814,,
EST,2006,0.8797185993993071,,
EST,2007,0.7771104003293986,,
EST,2008,0.8819393819350737,,
EST,2009,0.9385903417641691,,
EST,2010,1.0617887462510645,,
EST,2011,1.516418395044371,,
EST,2012,1.3281975066453808,,
EST,2013,1.040261686754603,,
EST,2014,0.8513694923969815,,
EST,2015,0.8875405313086955,,
EST,2016,0.7219472505777126,,
EST,2017,0.7440128232944833,,
EST,2018,0.8058720145162546,,
EST,2019,0.8989136672773426,,
EST,2020,0.9505457661552212,,
EST,2021,0.9631432470947441,,
EST,2022,0.9139712772958393,,
EST,2023,0.918241370864464,,
EST,2024,0.9819040329030394,,
EU27_2020,1995,1.163368165356914,,
EU27_2020,1996,1.159344344430678,,
EU27_2020,1997,1.1616363792335926,,
EU27_2020,1998,1.1547793944384945,,
EU27_2020,1999,1.1809220101449547,,
EU27_2020,2000,1.1822433676927442,,
EU27_2020,2001,1.176539420680783,,
EU27_2020,2002,1.1589046142734856,,
EU27_2020,2003,1.1452213323417635,,
EU27_2020,2004,1.1144595301653706,,
EU27_2020,2005,1.1002237915716082,,
EU27_2020,2006,1.0830895334111974,,
EU27_2020,2007,1.0622303983209616,,
EU27_2020,2008,1.0832591271243486,,
EU27_2020,2009,1.1118139367817006,,
EU27_2020,2010,1.1059749355457633,,
EU27_2020,2011,1.1046225644814658,,
EU27_2020,2012,1.1230391031136149,,
EU27_2020,2013,1.103997843724414,,
EU27_2020,2014,1.1076393233473192,,
EU27_2020,2015,1.1031529769090722,,
EU27_2020,2016,1.0687419359527022,,
EU27_2020,2017,1.075377077197393,,
EU27_2020,2018,1.081096829087681,,
EU27_2020,2019,1.0680006037640026,,
EU27_2020,2020,1.0840883683540838,,
EU27_2020,2021,1.0509181595402173,,
EU27_2020,2022,1.0005230384908912,,
EU27_2020,2023,0.9947444392838996,,
EU27_2020,2024,0.9747602355327848,,
FIN,1995,1.5677866862381773,,
FIN,1996,1.7555813302731686,,
FIN,1997,1.8465564785279827,,
FIN,1998,1.9253509911238202,,
FIN,1999,2.1014653535457777,,
FIN,2000,2.1940167693265047,,
FIN,2001,2.14098450618342,,
FIN,2002,2.1626206598124855,,
FIN,2003,2.19520526598982,,
FIN,2004,2.1548207452941406,,
FIN,2005,2.1602216631772126,,
FIN,2006,2.118339843489204,,
FIN,2007,2.062549156191761,,
FIN,2008,2.117408896270401,,
FIN,2009,2.1889709140637708,,
FIN,2010,2.1747408222868096,,
FIN,2011,2.092528439545529,,
FIN,2012,1.9482944966732196,,
FIN,2013,1.8472785902077584,,
FIN,2014,1.7651555695828733,,
FIN,2015,1.5973575107873321,,
FIN,2016,1.4948234836021186,,
FIN,2017,1.473040229569798,,
FIN,2018,1.4639464679426057,,
FIN,2019,1.4486178017220752,,
FIN,2020,1.474058940760678,,
FIN,2021,1.4846284982904498,,
FIN,2022,1.4106890812968702,,
FIN,2023,1.4360497608958667,,
FIN,2024,1.4774091258197812,,
FRA,1995,1.6699185743429528,,
FRA,1996,1.638986707621212,,
FRA,1997,2.077990114602856,,
FRA,1998,1.5064499696937133,,
FRA,1999,1.5046840083734085,,
FRA,2000,1.9428032303357128,,
FRA,2001,1.4547845804425887,,
FRA,2002,1.4505837433923616,,
FRA,2003,1.4254389935219351,,
FRA,2004,1.8646599938787571,,
FRA,2005,1.3331564824112094,,
FRA,2006,1.2965465626399995,,
FRA,2007,1.2573231616124414,,
FRA,2008,1.256509770494303,,
FRA,2009,1.329082493883288,,
FRA,2010,1.7240818566863314,,
FRA,2011,1.280826695046135,,
FRA,2012,1.2988267701928378,,
FRA,2013,1.2682720249572186,,
FRA,2014,1.7095391112950393,,
FRA,2015,1.2483403675559306,,
FRA,2016,1.2207612674325723,,
FRA,2017,1.1973553457524515,,
FRA,2018,1.1785835546422339,,
FRA,2019,1.1261165728219364,,
FRA,2020,1.1379395743513767,,
FRA,2021,1.1091819824211844,,
FRA,2022,1.0804112219605002,,
FRA,2023,1.0308215268918854,,
FRA,2024,1.0241937906223393,,
GBR,1995,1.1624742254335136,,
GBR,1996,1.0826950631412247,,
GBR,1997,1.0508883883614084,,
GBR,1998,1.0616747161173672,,
GBR,1999,1.1094459207725367,,
GBR,2000,1.072890008408358,,
GBR,2001,1.0428516808861248,,
GBR,2002,1.0384176662539393,,
GBR,2003,1.0076624102319711,,
GBR,2004,0.9529679452581522,,
GBR,2005,0.9651417363051008,,
GBR,2006,0.9541904615612362,,
GBR,2007,0.9780286168112711,,
GBR,2008,0.9474916120939378,,
GBR,2009,0.9771454422534178,,
GBR,2010,0.948352471672876,,
GBR,2011,0.9426586465584683,,
GBR,2012,0.8908861721902009,,
GBR,2013,0.9013449261030636,,
GBR,2014,1.6647498939323908,,
GBR,2015,1.2450404296490019,,
GBR,2016,1.253208422544648,,
GBR,2017,1.2413688642481828,,
GBR,2018,1.9087702194658422,,
GBR,2019,1.3747647015851663,,
GBR,2020,1.4567152574627258,,
GBR,2021,1.4398197513306261,,
GBR,2022,1.3299932727203387,,
GBR,2023,1.3044817813383867,,
GRC,1995,0.3990011141853181,,
GRC,1997,0.30388166578252496,,
GRC,1999,0.40337099772330653,,
GRC,2001,0.3784343103498589,,
GRC,2003,0.3592267783963318,,
GRC,2004,0.3423890833730147,,
GRC,2005,0.37622306858055643,,
GRC,2006,0.3496650443036039,,
GRC,2007,0.35956317446512603,,
GRC,2008,0.531766492044362,,
GRC,2009,0.37007569451421773,,
GRC,2010,0.3556557296376624,,
GRC,2011,0.39794693475310217,,
GRC,2012,0.4095341531891129,,
GRC,2013,0.45411830779215545,,
GRC,2014,0.4625663513277492,,
GRC,2015,0.531979725890164,,
GRC,2016,0.540947261661723,,
GRC,2017,0.6109187633772398,,
GRC,2018,0.635424423964905,,
GRC,2019,0.649158584149018,,
GRC,2020,0.7591414115953318,,
GRC,2021,0.7191427654178919,,
GRC,2022,0.7100476845396991,,
GRC,2023,0.6989130051750124,,
GRC,2024,0.7156622308815432,,
HRV,2002,0.925707499297789,,
HRV,2003,0.6972415134326421,,
HRV,2004,0.7454840993559188,,
HRV,2005,0.6065268203746388,,
HRV,2006,0.5035009115106973,,
HRV,2007,0.5287824553616218,,
HRV,2008,0.5742442459094973,,
HRV,2009,0.5233879182723823,,
HRV,2010,0.45673712619358825,,
HRV,2011,0.4501580480113362,,
HRV,2012,0.4402508567198783,,
HRV,2013,0.4709662991778006,,
HRV,2014,0.45052848246941063,,
HRV,2015,0.48581745830595086,,
HRV,2016,0.4873544561760386,,
HRV,2017,0.47754093975578926,,
HRV,2018,0.5279336046616017,,
HRV,2019,0.5804883795806166,,
HRV,2020,0.6515582287030929,,
HRV,2021,0.6434571324473821,,
HRV,2022,0.7137160618450347,,
HRV,2023,0.6415155798830641,,
HRV,2024,0.6338104118521249,,
HUN,1995,0.5412027745439395,,
HUN,1996,0.4791118820966665,,
HUN,1997,0.5329277848568257,,
HUN,1998,0.4920932335359283,,
HUN,1999,0.5009481394364814,,
HUN,2000,0.5779299804473291,,
HUN,2001,0.6380593554730947,,
HUN,2002,0.6663725207514865,,
HUN,2003,0.6130957128241376,,
HUN,2004,0.7658746848427017,,
HUN,2005,0.6134619656904703,,
HUN,2006,0.6390918594784997,,
HUN,2007,0.6092924110614429,,
HUN,2008,0.599239692807914,,
HUN,2009,0.6661926126799735,,
HUN,2010,0.6529153017575557,,
HUN,2011,0.6685997876521411,,
HUN,2012,0.7047600149090019,,
HUN,2013,0.7625742634047817,,
HUN,2014,0.7384494547435796,,
HUN,2015,0.7344624207387831,,
HUN,2016,0.6382587260591113,,
HUN,2017,0.7121149425241563,,
HUN,2018,1.0679224299639956,,
HUN,2019,0.7616018534416792,,
HUN,2020,0.8049528622218838,,
HUN,2021,0.8259387937444499,,
HUN,2022,0.674910100281645,,
HUN,2023,0.652148337155558,,
HUN,2024,0.6090333542257599,,
IRL,1995,0.8854103976344804,,
IRL,1996,0.9099412354802636,,
IRL,1997,0.8849179817356025,,
IRL,1998,0.8431472532750444,,
IRL,1999,0.8108019078195234,,
IRL,2000,0.745985920583768,,
IRL,2001,0.7060791617980541,,
IRL,2002,0.6928949858128296,,
IRL,2003,0.7310615935176035,,
IRL,2004,0.757586535975125,,
IRL,2005,0.7612739855190487,,
IRL,2006,0.735220949962726,,
IRL,2007,0.7423585443068816,,
IRL,2008,0.8324606830635308,,
IRL,2009,0.9658209483662807,,
IRL,2010,0.9385510258203521,,
IRL,2011,0.8847161583699926,,
IRL,2012,0.8726054261531178,,
IRL,2013,0.8539773278132107,,
IRL,2014,0.8248625563910902,,
IRL,2015,0.6035711905695231,,
IRL,2016,0.6022694736097403,,
IRL,2017,0.6287458107469754,,
IRL,2018,0.7442631851398364,,
IRL,2019,0.578185767856763,,
IRL,2020,0.5714733174431847,,
IRL,2021,0.5345619399711207,,
IRL,2022,0.7211306436984938,,
IRL,2023,0.7217524799542845,,
IRL,2024,0.6313384948921128,,
ISL,1995,1.105518638019638,,
ISL,1997,1.3087199510251615,,
ISL,1998,1.417733359000737,,
ISL,1999,1.624775731461333,,
ISL,2000,1.8998160843982825,,
ISL,2001,2.019913419695345,,
ISL,2002,1.934387406121912,,
ISL,2003,1.8612462454223606,,
ISL,2005,1.828563877903971,,
ISL,2006,1.9390212501150705,,
ISL,2007,1.7000317476994244,,
ISL,2008,1.6154141785735445,,
ISL,2009,1.663206127965327,,
ISL,2011,2.052084881446149,,
ISL,2013,1.410989066867511,,
ISL,2014,1.2122251650636922,,
ISL,2015,1.3292705604020445,,
ISL,2016,1.2307463638805458,,
ISL,2017,1.1961964632472377,,
ISL,2018,1.1360963416838272,,
ISL,2019,1.3076408612350088,,
ISL,2020,1.3491602884362008,,
ISL,2021,1.4796798883705888,,
ISL,2022,1.2739730727377465,,
ISL,2023,1.2884161627845725,,
ISL,2024,1.1861250512316643,,
ISR,1995,1.378119161188986,,
ISR,1996,1.4588337611873412,,
ISR,1997,1.5726411311985156,,
ISR,1998,1.6265505465684824,,
ISR,1999,1.8477886764224534,,
ISR,2000,2.8558499563458417,,
ISR,2001,2.25010876994814,,
ISR,2002,2.1755927521390106,,
ISR,2003,2.108051584004093,,
ISR,2004,2.0705832515536615,,
ISR,2005,2.210642787391412,,
ISR,2006,2.282074957142854,,
ISR,2007,2.4007202612488823,,
ISR,2008,2.4038428853212572,,
ISR,2009,2.261691086666197,,
ISR,2010,2.148761237104107,,
ISR,2011,2.159949551932719,,
ISR,2012,2.202464720333066,,
ISR,2013,2.177740804811706,,
ISR,2014,2.2512327834028865,,
ISR,2015,2.2750321049621487,,
ISR,2016,2.374542074943132,,
ISR,2017,3.479622814825286,,
ISR,2018,2.7905147847825047,,
ISR,2019,2.955530543308664,,
ISR,2020,3.1883383020321885,,
ISR,2021,3.0981474343091615,,
ISR,2022,3.1197124111600805,,
ISR,2023,3.1847523596872316,,
ISR,2024,3.037420150735317,,
ITA,1995,0.6941811763747044,,
ITA,1996,0.696536757145365,,
ITA,1997,0.9581802940341524,,
ITA,1998,0.7178042485739213,,
ITA,1999,0.6975812138863556,,
ITA,2000,0.7048863717598737,,
ITA,2001,0.7226916793619104,,
ITA,2002,0.7391402690199926,,
ITA,2003,0.7154981296533705,,
ITA,2004,0.7077629141224508,,
ITA,2005,0.6962288485299222,,
ITA,2006,0.6956146004355379,,
ITA,2007,0.7068004076000368,,
ITA,2008,0.7026551873371241,,
ITA,2009,0.7228627711939348,,
ITA,2010,0.7219013874418183,,
ITA,2011,0.6966741539146486,,
ITA,2012,0.718907940162715,,
ITA,2013,0.7306276051114532,,
ITA,2014,0.7492386863599992,,
ITA,2015,0.7458160204995229,,
ITA,2016,0.9790155450035637,,
ITA,2017,0.7280962238474055,,
ITA,2018,0.74842375808959,,
ITA,2019,0.7434423185677067,,
ITA,2020,0.7503865122653356,,
ITA,2021,0.6980708477420542,,
ITA,2022,0.6470071744753695,,
ITA,2023,0.6371675163960167,,
ITA,2024,0.6345935633855196,,
JPN,1995,1.6337166476085563,,
JPN,1996,2.2216697843208233,,
JPN,1997,1.6983685230205332,,
JPN,1998,1.7525519883695089,,
JPN,1999,1.7497864517764976,,
JPN,2000,1.7231979037695049,,
JPN,2001,1.7397094297016822,,
JPN,2002,1.7382472313151571,,
JPN,2003,1.7413198696101986,,
JPN,2004,1.7084633197763033,,
JPN,2005,1.769580131710086,,
JPN,2006,1.7927462272930301,,
JPN,2007,1.8022693237028473,,
JPN,2008,2.3767079951591694,,
JPN,2009,1.7227201820550468,,
JPN,2010,1.6629737921079006,,
JPN,2011,1.6964303762963102,,
JPN,2012,1.6599808617749396,,
JPN,2013,2.25681498153578,,
JPN,2014,1.7388847422732723,,
JPN,2015,1.658779217033463,,
JPN,2016,1.602807145694071,,
JPN,2017,1.6309335429205745,,
JPN,2018,2.200635227891302,,
JPN,2019,1.6371722527846584,,
JPN,2020,1.6332309996048486,,
JPN,2021,1.6265971100260717,,
JPN,2022,1.6500753740527099,,
JPN,2023,1.6292429506339647,,
JPN,2024,1.6979593433637836,,
KOR,1995,1.2765629642449465,,
KOR,1996,1.295922992910827,,
KOR,1997,1.301928883240796,,
KOR,1998,1.2107633802474749,,
KOR,1999,1.1475775061613842,,
KOR,2000,1.1961954546901985,,
KOR,2001,1.2670718185062368,,
KOR,2002,1.2188832001002716,,
KOR,2003,1.2511319912576848,,
KOR,2004,1.3206120817913054,,
KOR,2005,1.3477543005658894,,
KOR,2006,1.4360724916031737,,
KOR,2007,1.990679969768415,,
KOR,2008,1.5444410045492118,,
KOR,2009,1.6432461164312142,,
KOR,2010,1.717866222292989,,
KOR,2011,1.8649825004304974,,
KOR,2012,1.9821496576502764,,
KOR,2013,2.0365968408233135,,
KOR,2014,2.090484684784898,,
KOR,2015,1.9847889252751667,,
KOR,2016,1.9640337375229202,,
KOR,2017,2.1085986623507558,,
KOR,2018,2.1815505234587724,,
KOR,2019,2.2259564959023983,,
KOR,2020,2.2631269438949695,,
KOR,2021,2.266041737302486,,
KOR,2022,2.341300391560948,,
KOR,2023,2.3658530542688903,,
KOR,2024,2.404605938611119,,
LTU,1995,0.3354259041411793,,
LTU,1996,0.5156239291519735,,
LTU,1997,0.4363232830622164,,
LTU,1998,0.42900644584184505,,
LTU,1999,0.3773620205058483,,
LTU,2000,0.45969302647762955,,
LTU,2001,0.5098659119250611,,
LTU,2002,0.4840315926749444,,
